,player,total_workers,resource_mining,total_army_value,total_army,supply,time,fraction,winner,replay_filename
815,SpeCial,61,27686,5300,87.0,173.0,846,T,0,replays/2ndRun\9bb98682b78646fdb5fe58fcbfcaf72a.SC2Replay
816,Neeb,61,25759,2675,23.0,133.0,665,P,1,replays/2ndRun\9bb98682b78646fdb5fe58fcbfcaf72a.SC2Replay
817,PtitDrogo,44,7726,800,9.0,62.0,390,P,1,replays/2ndRun\9bcddb48eaff491596168c383a0fbc51.SC2Replay
818,Reynor,47,6344,1300,12.0,58.0,381,Z,0,replays/2ndRun\9bcddb48eaff491596168c383a0fbc51.SC2Replay
819,Happy,64,22165,4950,77.0,141.0,750,T,1,replays/2ndRun\9beb608cd9cf4be0937007e54b4fb1b2.SC2Replay
820,LiquidMaNa,63,27266,900,9.0,133.0,709,P,0,replays/2ndRun\9beb608cd9cf4be0937007e54b4fb1b2.SC2Replay
821,MaNa,50,14624,900,10.0,86.0,499,P,1,replays/2ndRun\9bff4ba444ab4433a45bf31b97a4bb2d.SC2Replay
822,ViBE,55,8286,2200,21.0,82.0,460,Z,0,replays/2ndRun\9bff4ba444ab4433a45bf31b97a4bb2d.SC2Replay
823,Creature,62,25149,6150,52.0,133.0,825,P,0,replays/2ndRun\9c0ec84030d7478a8b7a90c948aa2c73.SC2Replay
824,Mokomi,56,22730,6850,58.0,125.0,816,P,1,replays/2ndRun\9c0ec84030d7478a8b7a90c948aa2c73.SC2Replay
825,Snute,76,26436,8300,83.0,174.0,730,Z,1,replays/2ndRun\9c25a986c8894c49b733ff4147626223.SC2Replay
826,Has,81,28453,7175,72.0,180.0,775,P,0,replays/2ndRun\9c25a986c8894c49b733ff4147626223.SC2Replay
827,MightyKiwi,36,10760,1875,19.5,66.0,452,Z,1,replays/2ndRun\9c3310ecdea5434588e79fc3a04da1e7.SC2Replay
828,ZergGirl,22,10911,1825,23.5,52.0,449,Z,0,replays/2ndRun\9c3310ecdea5434588e79fc3a04da1e7.SC2Replay
829,INnoVation,66,35571,6575,105.0,196.0,945,T,1,replays/2ndRun\9c799a8a4b3f4660b31e7d106c3302b6.SC2Replay
830,Dark,78,47229,12675,114.5,206.0,947,Z,0,replays/2ndRun\9c799a8a4b3f4660b31e7d106c3302b6.SC2Replay
831,TYTY,35,12308,1975,28.0,70.0,525,T,1,replays/2ndRun\9cc45102cd744647ba53ba8ffbeac615.SC2Replay
832,llllllllllll,44,8010,375,6.0,70.0,395,P,0,replays/2ndRun\9cc45102cd744647ba53ba8ffbeac615.SC2Replay
