,player,total_workers,total_army_value,total_army,time,fraction,winner,replay_filename,resource_consumption,resource_mining
193,Soulkey,52,2050,30,546,Z,0,replays/1stRun\0dffaad1493241d3a281cbd1085c3bb6.SC2Replay,2668.333333333333,11356.800000000001
194,HuT,44,1450,14,468,T,1,replays/1stRun\0e2338c624454da8b5e2c801f71ff31f.SC2Replay,2303.5714285714284,8236.800000000001
195,JonSnow,48,2550,40,474,Z,0,replays/1stRun\0e2338c624454da8b5e2c801f71ff31f.SC2Replay,2463.75,9100.800000000001
196,HeroMarine,71,5800,72,724,T,0,replays/1stRun\0e24123d059c4f6ab4c4455d2e6bfeb3.SC2Replay,3630.555555555556,20561.600000000002
197,OGZest,72,2225,9,707,P,1,replays/1stRun\0e24123d059c4f6ab4c4455d2e6bfeb3.SC2Replay,3847.222222222222,20361.600000000002
198,LiquidSnute,53,9125,82,779,Z,1,replays/1stRun\0e2710bb268c4bb885039ade0d9ee418.SC2Replay,2761.2804878048782,16514.800000000003
199,Serral,52,6300,55,720,Z,0,replays/1stRun\0e2710bb268c4bb885039ade0d9ee418.SC2Replay,2714.5454545454545,14976.0
200,ShoWTimE,46,2675,12,670,P,0,replays/1stRun\0e30458f045c4b169de43b64457fb061.SC2Replay,2522.9166666666665,12328.000000000002
201,HellraiseR,47,650,4,605,P,1,replays/1stRun\0e30458f045c4b169de43b64457fb061.SC2Replay,2512.5,11374.0
202,aLive,53,3350,39,724,T,0,replays/1stRun\0e36f4a6e32641d28fcd3d12e1b956d8.SC2Replay,2735.897435897436,15348.800000000003
203,Stats,61,900,5,693,P,1,replays/1stRun\0e36f4a6e32641d28fcd3d12e1b956d8.SC2Replay,3230.0,16909.2
204,Lighting,25,2075,12,476,P,0,replays/1stRun\0e5d574f4b87421e801df5b16871054f.SC2Replay,1422.9166666666667,4760.0
205,Kozan,37,2675,21,607,T,1,replays/1stRun\0e5d574f4b87421e801df5b16871054f.SC2Replay,1977.3809523809523,8983.6
206,Nerchio,49,1450,20,398,Z,0,replays/1stRun\0e6587432a264f3896bf58571a786429.SC2Replay,2522.5,7800.8
207,Neeb,46,850,4,389,P,1,replays/1stRun\0e6587432a264f3896bf58571a786429.SC2Replay,2512.5,7157.600000000001
208,Scarlett,20,900,17,242,Z,1,replays/1stRun\0e9e1d7f37444acb8bd7ab63e7e5c757.SC2Replay,1052.9411764705883,1936.0
209,DnS,28,175,1,249,P,0,replays/1stRun\0e9e1d7f37444acb8bd7ab63e7e5c757.SC2Replay,1575.0,2788.8
210,PtitDrogo,53,1000,5,450,P,0,replays/1stRun\0ebaad07a1bc477aa4b5f5d8bd1672c2.SC2Replay,2850.0,9540.000000000002
211,soO,51,2125,30,450,Z,1,replays/1stRun\0ebaad07a1bc477aa4b5f5d8bd1672c2.SC2Replay,2620.833333333333,9180.000000000002
212,State,45,2875,9,525,P,1,replays/1stRun\0f15df14030a4c1c877299cec2ae5dff.SC2Replay,2569.4444444444443,9450.0
213,intense,50,1950,22,492,T,0,replays/1stRun\0f15df14030a4c1c877299cec2ae5dff.SC2Replay,2588.6363636363635,9840.0
214,Dark,50,5450,51,532,Z,1,replays/1stRun\0f253a827e5040928bc8f80d8d739d3c.SC2Replay,2606.86274509804,10640.0
215,Drager,45,1200,5,533,P,0,replays/1stRun\0f253a827e5040928bc8f80d8d739d3c.SC2Replay,2490.0,9594.0
216,Neeb,34,375,3,290,P,0,replays/1stRun\0f63238637cf4e3a9acd52fae8a5076d.SC2Replay,1825.0,3944.0000000000005
217,SpeCial,28,400,6,288,T,1,replays/1stRun\0f63238637cf4e3a9acd52fae8a5076d.SC2Replay,1466.6666666666667,3225.6000000000004
218,Harstem,71,1950,7,727,P,0,replays/1stRun\0f671bd021f647ee9119c84582e19e53.SC2Replay,3828.571428571429,20646.800000000003
219,Serral,78,6800,91,743,Z,1,replays/1stRun\0f671bd021f647ee9119c84582e19e53.SC2Replay,3974.725274725274,23181.600000000002
220,Serral,57,10525,89,1000,Z,1,replays/1stRun\0f6b288e431a4ac5a2f68eb9a66935ac.SC2Replay,2968.258426966292,22800.0
221,soO,56,10750,90,951,Z,0,replays/1stRun\0f6b288e431a4ac5a2f68eb9a66935ac.SC2Replay,2919.4444444444443,21302.4
222,DisK,44,800,4,425,P,1,replays/1stRun\0f8e0e316059402da1f06b9c18c17904.SC2Replay,2400.0,7480.000000000001
223,Mackintac,42,4300,56,553,Z,0,replays/1stRun\0f8e0e316059402da1f06b9c18c17904.SC2Replay,2176.785714285714,9290.4
224,LiquidMaNa,38,825,4,349,P,1,replays/1stRun\0f8f0d8b7ba743018f419886c7493ebf.SC2Replay,2106.25,5304.8
225,Optimus,31,800,8,345,T,0,replays/1stRun\0f8f0d8b7ba743018f419886c7493ebf.SC2Replay,1650.0,4278.0
226,TLO,27,2600,53,431,Z,0,replays/1stRun\0f9b3a5f1c684978a107ffade17db211.SC2Replay,1399.0566037735848,4654.8
227,Has,30,550,4,315,P,1,replays/1stRun\0f9b3a5f1c684978a107ffade17db211.SC2Replay,1637.5,3780.0
228,soO,62,9625,85,828,Z,1,replays/1stRun\0fa0051b34c644df96fefd062fb0c3f8.SC2Replay,3213.235294117647,20534.4
229,Solar,64,9750,95,828,Z,0,replays/1stRun\0fa0051b34c644df96fefd062fb0c3f8.SC2Replay,3302.6315789473683,21196.800000000003
230,HuT,43,2675,33,784,T,0,replays/1stRun\0fcf5996c8bc4ff9a71622c69c102a84.SC2Replay,2231.060606060606,13484.8
231,JonSnow,69,5075,48,785,Z,1,replays/1stRun\0fcf5996c8bc4ff9a71622c69c102a84.SC2Replay,3555.7291666666665,21666.0
232,Elazer,61,6025,79,642,Z,1,replays/1stRun\0fd474797c424ccdb4df3cec2c123623.SC2Replay,3126.26582278481,15664.800000000001
233,Patience,50,875,4,550,P,0,replays/1stRun\0fd474797c424ccdb4df3cec2c123623.SC2Replay,2718.75,11000.0
234,souL,71,4025,47,745,T,0,replays/1stRun\0fdee4637dbb4a17acbc3e9835d8b534.SC2Replay,3635.638297872341,21158.0
235,Elazer,75,6825,116,802,Z,1,replays/1stRun\0fdee4637dbb4a17acbc3e9835d8b534.SC2Replay,3808.836206896552,24060.0
236,niceq,28,1000,11,438,T,0,replays/1stRun\0fe2a96b84dc42e5bf901ad67a985d8a.SC2Replay,1490.909090909091,4905.6
237,Malcolm,19,1850,32,324,Z,1,replays/1stRun\0fe2a96b84dc42e5bf901ad67a985d8a.SC2Replay,1007.8125,2462.4
238,Harstem,46,725,4,439,P,0,replays/1stRun\0ff657183bb34150854ecfe655e38b86.SC2Replay,2481.25,8077.600000000001
239,AxImpact,56,2150,17,466,Z,1,replays/1stRun\0ff657183bb34150854ecfe655e38b86.SC2Replay,2926.470588235294,10438.400000000001
240,SortOf,35,1600,31,331,Z,0,replays/1stRun\1a0af55adcb744e3968663a465c3aaf9.SC2Replay,1801.6129032258063,4634.0
241,Serral,32,1375,24,330,Z,1,replays/1stRun\1a0af55adcb744e3968663a465c3aaf9.SC2Replay,1657.2916666666667,4224.0
242,Serral,19,300,3,182,Z,0,replays/1stRun\1a207e2a9b944560866da53d93fa0674.SC2Replay,1050.0,1383.2
243,Lambo,15,700,14,185,Z,1,replays/1stRun\1a207e2a9b944560866da53d93fa0674.SC2Replay,800.0,1110.0
244,Neeb,73,1775,8,761,P,1,replays/1stRun\1a34503018584dc491ca05c23b419496.SC2Replay,3871.875,22221.2
245,soul,60,4350,43,781,T,0,replays/1stRun\1a34503018584dc491ca05c23b419496.SC2Replay,3101.1627906976746,18744.0
246,MightyKiwi,58,5325,48,757,Z,1,replays/1stRun\1a41695c48884c1dbc9ea046f30474aa.SC2Replay,3010.9375,17562.4
247,BackupA,56,400,2,752,P,0,replays/1stRun\1a41695c48884c1dbc9ea046f30474aa.SC2Replay,3000.0,16844.800000000003
248,LiquidSnute,12,100,1,0,Z,1,replays/1stRun\1a4e4b267724440bab882e528599274a.SC2Replay,700.0,0.0
249,Words,53,2725,34,624,T,0,replays/1stRun\1a82d49d66144262bbccfb5f007d2ab8.SC2Replay,2730.1470588235293,13228.800000000001
250,SirRobin,74,3975,59,630,Z,1,replays/1stRun\1a82d49d66144262bbccfb5f007d2ab8.SC2Replay,3767.372881355932,18648.0
251,Dayshi,57,4625,49,756,T,1,replays/1stRun\1abd993aa5f64dd89521a9773324afa5.SC2Replay,2944.387755102041,17236.8
252,PiLiPiLi,57,1450,6,726,P,0,replays/1stRun\1abd993aa5f64dd89521a9773324afa5.SC2Replay,3091.6666666666665,16552.8
253,GOStephano,61,9650,155,858,Z,0,replays/1stRun\1ac58291062747979a6a61389e275401.SC2Replay,3112.2580645161293,20935.2
254,HellraiseR,70,2875,10,837,P,1,replays/1stRun\1ac58291062747979a6a61389e275401.SC2Replay,3787.5,23436.0
255,iGMacSed,51,1100,6,492,P,0,replays/1stRun\1acd1cdf09e84c899e76c7fd768f470f.SC2Replay,2733.333333333333,10036.800000000001
256,Scarlett,65,2475,25,481,Z,1,replays/1stRun\1acd1cdf09e84c899e76c7fd768f470f.SC2Replay,3349.0,12506.0
257,Neeb,42,475,3,398,P,0,replays/1stRun\1b10b8bc328b4811813d5e01eaceb60b.SC2Replay,2258.333333333333,6686.400000000001
258,uThermal,47,650,10,521,T,1,replays/1stRun\1b10b8bc328b4811813d5e01eaceb60b.SC2Replay,2415.0,9794.800000000001
259,HeltEn,40,1500,23,460,T,1,replays/1stRun\1b19043758be42e3bf256c1d03061f22.SC2Replay,2065.217391304348,7360.0
260,FoolOfaTook,44,2500,52,462,Z,0,replays/1stRun\1b19043758be42e3bf256c1d03061f22.SC2Replay,2248.076923076923,8131.200000000001
261,Nerchio,37,3800,29,493,Z,1,replays/1stRun\1b2d40bd7b9d4212a92a8638ee354745.SC2Replay,1981.0344827586207,7296.400000000001
262,Zanster,27,2200,20,463,Z,0,replays/1stRun\1b2d40bd7b9d4212a92a8638ee354745.SC2Replay,1460.0,5000.400000000001
263,Harstem,50,1425,7,518,P,1,replays/1stRun\1b3761cc7d6c404e9edc35124e98a834.SC2Replay,2703.5714285714284,10360.0
264,CatZ,48,2300,35,523,Z,0,replays/1stRun\1b3761cc7d6c404e9edc35124e98a834.SC2Replay,2465.714285714286,10041.600000000002
265,uThermal,61,3150,40,706,T,1,replays/1stRun\1b66d949d82c4ff5a456cc93b9d221e6.SC2Replay,3128.75,17226.4
266,ShoWTimE,59,1575,10,751,P,0,replays/1stRun\1b66d949d82c4ff5a456cc93b9d221e6.SC2Replay,3107.5,17723.600000000002
267,Raze,60,1400,6,634,P,0,replays/1stRun\1bbda6cb66474f16990ca37274f4e94e.SC2Replay,3233.333333333333,15216.0
268,Clem,46,3050,37,627,T,1,replays/1stRun\1bbda6cb66474f16990ca37274f4e94e.SC2Replay,2382.4324324324325,11536.800000000001
269,GOStephano,43,9750,86,826,Z,0,replays/1stRun\1c0ec352f911417dae4122ba79d55af6.SC2Replay,2263.372093023256,14207.199999999999
270,Lambo,47,10850,90,1031,Z,1,replays/1stRun\1c0ec352f911417dae4122ba79d55af6.SC2Replay,2470.555555555556,19382.8
271,CMStormPolt,54,1550,22,520,T,0,replays/1stRun\1c6aec5dca4c43c98139fdb25708b580.SC2Replay,2770.454545454545,11232.0
272,Lambo,66,3475,34,528,Z,1,replays/1stRun\1c6aec5dca4c43c98139fdb25708b580.SC2Replay,3402.205882352941,13939.2
273,Harstem,23,1150,7,307,P,1,replays/1stRun\1c8d9376e9b742dda20fe1b55c020398.SC2Replay,1314.2857142857142,2824.4000000000005
274,TheoRy,27,450,3,309,P,0,replays/1stRun\1c8d9376e9b742dda20fe1b55c020398.SC2Replay,1500.0,3337.2000000000003
275,Namshar,52,2650,48,551,Z,1,replays/1stRun\1c99d9883ee24295978bbc1aa1b8f42f.SC2Replay,2655.208333333333,11460.800000000001
276,ShoWTimE,52,1775,9,528,P,0,replays/1stRun\1c99d9883ee24295978bbc1aa1b8f42f.SC2Replay,2797.222222222222,10982.4
277,Kelazhur,57,2000,25,559,T,1,replays/1stRun\1c9cd774e5d6456a815c3f2cfd2e34f5.SC2Replay,2930.0,12745.2
278,SortOf,65,2225,28,561,Z,0,replays/1stRun\1c9cd774e5d6456a815c3f2cfd2e34f5.SC2Replay,3329.464285714286,14586.0
279,Hydra,68,5875,61,647,Z,1,replays/1stRun\1cb1de799b5b4f25b8655046b1ca32be.SC2Replay,3496.311475409836,17598.4
280,Neeb,68,3500,15,625,P,0,replays/1stRun\1cb1de799b5b4f25b8655046b1ca32be.SC2Replay,3633.3333333333335,17000.0
281,Nerchio,33,1150,24,326,Z,0,replays/1stRun\1cb6660332d440739e4b08c58d95d5a1.SC2Replay,1697.9166666666667,4303.200000000001
282,viOLet,29,1275,29,310,Z,1,replays/1stRun\1cb6660332d440739e4b08c58d95d5a1.SC2Replay,1493.9655172413793,3596.0000000000005
283,iGXiGua,17,725,12,240,Z,0,replays/1stRun\1cd389ebb208439b93fb9e168725dee0.SC2Replay,910.4166666666666,1632.0000000000002
284,ZooWhaleTail,13,1125,23,247,Z,1,replays/1stRun\1cd389ebb208439b93fb9e168725dee0.SC2Replay,698.9130434782609,1284.4
285,Serral,69,17500,113,1435,Z,1,replays/1stRun\1cd8cd4dd3b44769bf788d1e1b8c7ff3.SC2Replay,3604.867256637168,39606.0
286,TYTY,108,5850,35,915,T,0,replays/1stRun\1cd8cd4dd3b44769bf788d1e1b8c7ff3.SC2Replay,5567.142857142857,39528.0
287,Dolan,26,450,4,285,T,1,replays/1stRun\1ce61a59e12348938a6d8dfdef368b16.SC2Replay,1412.5,2964.0
288,mLty,22,100,1,257,T,0,replays/1stRun\1ce61a59e12348938a6d8dfdef368b16.SC2Replay,1200.0,2261.6000000000004
289,PtitDrogo,60,1350,6,558,P,0,replays/1stRun\1ced77f0f837453780cf1a509756cb59.SC2Replay,3225.0,13392.0
290,Elazer,69,3750,37,560,Z,1,replays/1stRun\1ced77f0f837453780cf1a509756cb59.SC2Replay,3551.3513513513512,15456.0
291,iGJim,41,850,6,429,P,0,replays/1stRun\1d35869445214c448e6d743d146b81ed.SC2Replay,2191.6666666666665,7035.600000000001
292,iGXY,36,1350,19,419,T,0,replays/1stRun\1d35869445214c448e6d743d146b81ed.SC2Replay,1871.0526315789475,6033.6
293,Petraeus,29,1500,30,354,Z,1,replays/1stRun\1d3f744391cf41b1969585894d7e618e.SC2Replay,1500.0,4106.400000000001
294,PiG,28,1525,23,358,Z,0,replays/1stRun\1d3f744391cf41b1969585894d7e618e.SC2Replay,1466.304347826087,4009.6000000000004
295,Ziggy,63,7200,99,942,T,0,replays/1stRun\1d4bb634294445558b8a83d52f02a799.SC2Replay,3222.7272727272725,23738.4
296,Matiz,78,11775,188,941,Z,1,replays/1stRun\1d4bb634294445558b8a83d52f02a799.SC2Replay,3962.632978723405,29359.200000000004
297,ShoWTimE,24,1025,6,332,P,0,replays/1stRun\1d4d9bc182074c09a172e3113bacf302.SC2Replay,1370.8333333333333,3187.2000000000003
298,HellraiseR,28,1125,6,321,P,1,replays/1stRun\1d4d9bc182074c09a172e3113bacf302.SC2Replay,1587.5,3595.2000000000003
299,Has,27,450,3,277,P,0,replays/1stRun\1d61279d8f2b4aad97498df2bff66547.SC2Replay,1500.0,2991.6000000000004
300,FireCake,22,825,18,283,Z,1,replays/1stRun\1d61279d8f2b4aad97498df2bff66547.SC2Replay,1145.8333333333333,2490.4
301,HeRoMaRinE,61,2750,25,641,T,1,replays/1stRun\1d90500a455e49ddb84ef9df7ffd8f6c.SC2Replay,3160.0,15640.400000000001
302,MMA,58,3675,34,649,T,0,replays/1stRun\1d90500a455e49ddb84ef9df7ffd8f6c.SC2Replay,3008.0882352941176,15056.800000000001
303,eonblu,31,900,8,379,Z,0,replays/1stRun\1d94bb56a52e485a9ee986c979dcc904.SC2Replay,1662.5,4699.6
304,TYTY,28,450,6,315,T,1,replays/1stRun\1d94bb56a52e485a9ee986c979dcc904.SC2Replay,1475.0,3528.0000000000005
305,SortOf,69,3975,53,596,Z,0,replays/1stRun\1d9b64ba1e2a418c9b6f12f426a6b098.SC2Replay,3525.0,16449.600000000002
306,Lilbow,61,300,2,556,P,1,replays/1stRun\1d9b64ba1e2a418c9b6f12f426a6b098.SC2Replay,3200.0,13566.400000000001
307,harstem,75,8090,75,992,P,1,replays/1stRun\1da98b12f5184c9fae0d8f2e7caf19cd.SC2Replay,3857.866666666667,29760.0
308,Denver,64,11675,89,905,Z,0,replays/1stRun\1da98b12f5184c9fae0d8f2e7caf19cd.SC2Replay,3331.179775280899,23168.0
309,Kelazhur,46,925,11,480,T,1,replays/1stRun\1dbbb35390c04fce89aca9353aabddb6.SC2Replay,2384.090909090909,8832.000000000002
310,Nerchio,52,1900,13,482,Z,0,replays/1stRun\1dbbb35390c04fce89aca9353aabddb6.SC2Replay,2746.153846153846,10025.6
311,Elazer,65,4950,47,614,Z,1,replays/1stRun\1e18c16aa46d4385985a8f047d8de949.SC2Replay,3355.31914893617,15964.0
312,Namshar,68,3900,37,622,Z,0,replays/1stRun\1e18c16aa46d4385985a8f047d8de949.SC2Replay,3505.4054054054054,16918.4
313,Elazer,47,4150,73,530,Z,0,replays/1stRun\1e444807f6f64e4890862cb3ecea573d.SC2Replay,2406.849315068493,9964.0
314,Scarlett,46,3375,36,525,Z,1,replays/1stRun\1e444807f6f64e4890862cb3ecea573d.SC2Replay,2393.75,9660.000000000002
315,RiSky,81,6300,53,706,Z,1,replays/1stRun\1e4a3cfef7ae45e58cc705317f0efd03.SC2Replay,4168.867924528302,22874.399999999998
316,Drager,66,4775,18,690,P,0,replays/1stRun\1e4a3cfef7ae45e58cc705317f0efd03.SC2Replay,3565.277777777778,18216.0
317,MaSa,44,1550,25,464,T,1,replays/1stRun\1e4af065e15f4cb8ae262f53b42bb8cd.SC2Replay,2262.0,8166.400000000001
318,SirRobin,54,1925,24,458,Z,0,replays/1stRun\1e4af065e15f4cb8ae262f53b42bb8cd.SC2Replay,2780.208333333333,9892.800000000001
319,LiquidSnute,63,9400,199,978,Z,1,replays/1stRun\1e4fd9e70cf14f999ac2ba8a0f88267f.SC2Replay,3197.236180904523,24645.600000000002
320,JJAKJI,69,7900,92,990,T,0,replays/1stRun\1e4fd9e70cf14f999ac2ba8a0f88267f.SC2Replay,3535.8695652173915,27324.0
321,aAaMiNiMaTh,69,10175,88,890,Z,0,replays/1stRun\1e6b314a4b0f4f639a5b552f491c3570.SC2Replay,3565.625,24564.0
322,qbeN,74,2700,8,836,P,1,replays/1stRun\1e6b314a4b0f4f639a5b552f491c3570.SC2Replay,4037.5,24745.600000000002
323,SpeCial,45,1275,14,452,T,1,replays/1stRun\1e8636d151df4b9cbe55b5fd9480e58e.SC2Replay,2341.0714285714284,8136.0
324,Crimson,40,2550,22,448,Z,0,replays/1stRun\1e8636d151df4b9cbe55b5fd9480e58e.SC2Replay,2115.909090909091,7168.0
325,Neuro,19,650,12,228,Z,0,replays/1stRun\1e88354516274132afee0e93d451af91.SC2Replay,1004.1666666666666,1732.8000000000002
326,daydrA,21,950,16,499,Z,1,replays/1stRun\1e88354516274132afee0e93d451af91.SC2Replay,1109.375,4191.6
327,BLY,59,6750,55,819,Z,1,replays/1stRun\1e975f3a076240a29be9ca952fa0eaa0.SC2Replay,3072.7272727272725,19328.4
328,LiquidSnute,78,4600,39,736,Z,0,replays/1stRun\1e975f3a076240a29be9ca952fa0eaa0.SC2Replay,4017.948717948718,22963.2
329,SpeCial,63,3575,45,648,T,1,replays/1stRun\1ebc123279f24fb1b82a96a7fa148c33.SC2Replay,3229.4444444444443,16329.600000000002
330,Crimson,66,4250,73,646,Z,0,replays/1stRun\1ebc123279f24fb1b82a96a7fa148c33.SC2Replay,3358.219178082192,17054.4
331,doudou,69,4725,58,944,T,0,replays/1stRun\1ecdae615d8b488aaceb098e50962b80.SC2Replay,3531.4655172413795,26054.4
332,Psmoonsun,69,6125,25,926,P,0,replays/1stRun\1ecdae615d8b488aaceb098e50962b80.SC2Replay,3695.0,25557.600000000002
333,iaguz,65,3975,51,658,T,1,replays/1stRun\1ed8b67104194ffdbc124c9387d4ee77.SC2Replay,3327.9411764705883,17108.0
334,TooDming,78,3550,56,614,Z,0,replays/1stRun\1ed8b67104194ffdbc124c9387d4ee77.SC2Replay,3963.392857142857,19156.800000000003
335,Bunny,52,850,7,531,T,1,replays/1stRun\1eddbeb4741f409b8fcb2f6247f1c3ad.SC2Replay,2721.428571428572,11044.800000000001
336,YoGo,34,2675,51,523,Z,0,replays/1stRun\1eddbeb4741f409b8fcb2f6247f1c3ad.SC2Replay,1752.450980392157,7112.800000000001
337,ZhuGeLiang,48,2350,43,433,Z,1,replays/1stRun\1edf7ec6a2b54990b5db82fabac72afa.SC2Replay,2454.651162790697,8313.6
338,HuShang,46,525,3,427,P,0,replays/1stRun\1edf7ec6a2b54990b5db82fabac72afa.SC2Replay,2475.0,7856.800000000001
339,PandaBearMe,32,1275,22,336,Z,1,replays/1stRun\1ee8b1d201b245b2bd3b66f083c05217.SC2Replay,1657.9545454545455,4300.8
340,Livibee,31,900,11,326,Z,0,replays/1stRun\1ee8b1d201b245b2bd3b66f083c05217.SC2Replay,1631.8181818181818,4042.4
341,Elazer,41,5125,66,588,Z,1,replays/1stRun\1f1e5655301944fc944fdd82c431e491.SC2Replay,2127.651515151515,9643.2
342,Hydra,47,3400,48,541,Z,0,replays/1stRun\1f1e5655301944fc944fdd82c431e491.SC2Replay,2420.833333333333,10170.800000000001
343,Nice,41,975,4,424,P,1,replays/1stRun\1f4f7c98f2e84270a76f429589c6dcbd.SC2Replay,2293.75,6953.600000000001
344,Expect,41,750,5,431,T,0,replays/1stRun\1f4f7c98f2e84270a76f429589c6dcbd.SC2Replay,2200.0,7068.400000000001
345,TRUE,14,1500,36,278,Z,1,replays/1stRun\1f5ee72f332e44a39de1ae18b2caf03a.SC2Replay,741.6666666666666,1556.8000000000002
346,TLO,17,1400,29,280,Z,0,replays/1stRun\1f5ee72f332e44a39de1ae18b2caf03a.SC2Replay,898.2758620689655,1904.0000000000002
347,liquidthermy,22,700,3,282,P,0,replays/1stRun\1f7c024be5a74f539ffe3ae41c1ac448.SC2Replay,1333.3333333333333,2481.6000000000004
348,FanTaSy,21,950,10,361,T,1,replays/1stRun\1f7c024be5a74f539ffe3ae41c1ac448.SC2Replay,1145.0,3032.4
349,SortOf,50,1800,28,452,Z,1,replays/1stRun\1fbef47a3d2746958b31cf243683af39.SC2Replay,2564.285714285714,9040.0
350,PiLiPiLi,38,450,3,452,P,0,replays/1stRun\1fbef47a3d2746958b31cf243683af39.SC2Replay,2050.0,6870.400000000001
351,MaSa,45,2275,23,538,T,0,replays/1stRun\1ff246d9ac8b4573b2e8171ff0a78f5c.SC2Replay,2348.913043478261,9684.0
352,Neeb,65,1050,4,623,P,1,replays/1stRun\1ff246d9ac8b4573b2e8171ff0a78f5c.SC2Replay,3512.5,16198.0
353,Lambo,31,2525,53,396,Z,0,replays/1stRun\2a1af91059cb4acf982e4e9399a51c98.SC2Replay,1597.6415094339625,4910.400000000001
354,TSGSolar,42,1800,36,397,Z,1,replays/1stRun\2a1af91059cb4acf982e4e9399a51c98.SC2Replay,2150.0,6669.6
355,FireCake,12,100,1,0,Z,0,replays/1stRun\2a27a859360c41368de7e092f0a9e422.SC2Replay,700.0,0.0
356,Elazer,74,10450,86,741,Z,0,replays/1stRun\2a8eccd4656a4fcc80b5a047c397895c.SC2Replay,3821.5116279069766,21933.600000000002
357,Serral,67,9850,85,955,Z,1,replays/1stRun\2a8eccd4656a4fcc80b5a047c397895c.SC2Replay,3465.8823529411766,25594.0
358,FireCake,35,4350,41,537,Z,0,replays/1stRun\2aa95638cbbb444489fc6ff677f747a4.SC2Replay,1856.0975609756097,7518.0
359,Polt,51,1725,18,494,T,1,replays/1stRun\2aa95638cbbb444489fc6ff677f747a4.SC2Replay,2645.833333333333,10077.6
360,Lambo,66,4250,66,598,Z,1,replays/1stRun\2abab53d5a684e45b56814fa6a3dc8f8.SC2Replay,3364.3939393939395,15787.2
361,Harstem,64,1975,10,600,P,0,replays/1stRun\2abab53d5a684e45b56814fa6a3dc8f8.SC2Replay,3397.5,15360.0
362,Pokebunny,42,1400,13,487,T,0,replays/1stRun\2af9e5f6230f4e9091c7079df8b52629.SC2Replay,2207.692307692308,8181.6
363,BLY,50,3375,37,496,Z,1,replays/1stRun\2af9e5f6230f4e9091c7079df8b52629.SC2Replay,2591.2162162162163,9920.0
364,HuT,71,7325,74,914,T,0,replays/1stRun\2afa55343f4f41ccbd1bea1f66b110c8.SC2Replay,3648.986486486487,25957.600000000002
365,JonSnow,80,7625,126,875,Z,1,replays/1stRun\2afa55343f4f41ccbd1bea1f66b110c8.SC2Replay,4060.515873015873,28000.0
366,Serral,40,1550,25,407,Z,1,replays/1stRun\2afbc4f19cfd40dda6d69cea7dde0034.SC2Replay,2062.0,6512.0
367,soO,42,1450,21,408,Z,0,replays/1stRun\2afbc4f19cfd40dda6d69cea7dde0034.SC2Replay,2169.0476190476197,6854.400000000001
368,ShoWTimE,23,500,3,252,P,0,replays/1stRun\2affedb13c2a4034b734228ec8242cdd.SC2Replay,1316.6666666666667,2318.4
369,Stats,28,950,4,328,P,1,replays/1stRun\2affedb13c2a4034b734228ec8242cdd.SC2Replay,1637.5,3673.6000000000004
370,Pure,40,775,5,396,P,0,replays/1stRun\2b170598d0854fc69035c408c2104682.SC2Replay,2155.0,6336.0
371,Cuddlebear,37,700,14,388,T,1,replays/1stRun\2b170598d0854fc69035c408c2104682.SC2Replay,1900.0,5742.400000000001
372,SortOf,55,2450,38,459,Z,1,replays/1stRun\2b6961a7655d460484f2eb1c48d13f19.SC2Replay,2814.4736842105262,10098.0
373,ShahriarDeMi,41,1050,11,457,T,0,replays/1stRun\2b6961a7655d460484f2eb1c48d13f19.SC2Replay,2145.454545454545,7494.800000000001
374,PandaBearMe,17,850,20,287,Z,1,replays/1stRun\2b72aab40fa34f2caf25b635de6d18df.SC2Replay,892.5,1951.6000000000001
375,Livibee,26,850,13,488,Z,0,replays/1stRun\2b72aab40fa34f2caf25b635de6d18df.SC2Replay,1365.3846153846157,5075.2
376,DnS,45,1800,7,593,P,1,replays/1stRun\2b8988e32e0346048fb6e69a744af7c6.SC2Replay,2507.1428571428573,10674.0
377,Probe,45,975,6,591,P,0,replays/1stRun\2b8988e32e0346048fb6e69a744af7c6.SC2Replay,2412.5,10638.0
378,ByuN,27,600,11,310,T,0,replays/1stRun\2ba02042d4ab48098294e986c3365252.SC2Replay,1404.5454545454545,3348.0
379,sOs,23,1050,6,296,P,1,replays/1stRun\2ba02042d4ab48098294e986c3365252.SC2Replay,1325.0,2723.2000000000003
380,Rex,57,5375,69,650,Z,0,replays/1stRun\2ba0efdff3d84f2a94f7f1f7b62a7ef6.SC2Replay,2927.898550724637,14820.0
381,Expect,60,3500,40,647,T,1,replays/1stRun\2ba0efdff3d84f2a94f7f1f7b62a7ef6.SC2Replay,3087.5,15528.0
382,harstem,71,2850,11,688,P,0,replays/1stRun\2ba370c574ca4e59a28a94410e36f27a.SC2Replay,3809.090909090909,19539.2
383,Denver,68,5650,52,672,Z,1,replays/1stRun\2ba370c574ca4e59a28a94410e36f27a.SC2Replay,3508.653846153846,18278.4
384,Nerchio,28,1000,13,273,Z,1,replays/1stRun\2bac2fbb28ba459eb569196992acd760.SC2Replay,1476.923076923077,3057.6000000000004
385,Malcolm,23,1050,12,268,Z,0,replays/1stRun\2bac2fbb28ba459eb569196992acd760.SC2Replay,1237.5,2465.6000000000004
386,PandaBearMe,67,2925,45,551,Z,0,replays/1stRun\2bcb2964416f4e0daa84b6c4467180c1.SC2Replay,3415.0,14766.800000000001
